CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_00313,49506,63522.7232,89,262,Technology,February,Germany,EUR,11,No,76538,10,1
CID_00314,4956,3136.845148,61,506,Art,September,Canada,CAD,4,Yes,22584,39,0
CID_00315,1807,1483.263605,21,452,Art,June,UK,USD,15,Yes,16801,32,0
CID_00316,2806,2188.359316,29,674,Games,March,Australia,GBP,11,Yes,41342,1,0
CID_00317,74299,60061.23036,38,1366,Film,March,USA,CAD,10,Yes,81280,42,0
CID_00318,42731,52959.55457,27,1421,Games,October,USA,EUR,15,No,23110,21,1
CID_00319,63801,45470.78011,71,258,Art,April,Canada,USD,17,No,92900,27,0
CID_00320,92175,114514.3669,27,1510,Film,December,Canada,CAD,12,No,94705,15,1
CID_00321,20639,27303.01544,27,567,Games,June,USA,AUD,9,No,92729,34,1
CID_00322,33367,22321.22509,53,1180,Film,December,Canada,AUD,7,No,44481,13,0
CID_00323,54654,45804.25514,52,547,Art,January,Germany,GBP,10,No,58176,43,0
CID_00324,76178,42981.92437,30,1499,Technology,April,Germany,EUR,18,Yes,46858,24,0
CID_00325,65877,75394.55883,23,49,Music,November,UK,CAD,8,No,50618,25,1
CID_00326,1243,1015.239247,21,1710,Games,January,Australia,AUD,19,No,79573,4,0
CID_00327,75215,108444.8293,65,1730,Games,January,Germany,USD,6,Yes,84379,29,1
CID_00328,99615,92945.69633,24,1269,Technology,July,Germany,AUD,2,Yes,99209,9,0
CID_00329,49796,55319.5635,25,1017,Film,January,UK,GBP,16,Yes,67069,20,1
CID_00330,73838,104561.1941,54,302,Film,April,Germany,GBP,11,No,80632,17,1
CID_00331,24378,17984.24409,52,163,Music,February,UK,EUR,8,No,61431,26,0
CID_00332,2391,2589.17045,16,496,Art,December,USA,EUR,14,No,12194,17,1
CID_00333,47567,67390.2527,56,1475,Film,October,USA,USD,14,Yes,84079,25,1
CID_00334,64934,94598.49766,82,271,Music,December,Australia,GBP,15,Yes,57121,20,1
CID_00335,65473,92347.94535,30,1081,Film,November,Germany,GBP,12,Yes,34332,19,1
CID_00336,55227,71241.3865,37,1339,Music,March,USA,GBP,17,Yes,63042,14,1
CID_00337,23020,24957.41883,70,124,Games,December,Canada,GBP,4,No,81728,39,1
CID_00338,23495,25673.27087,39,290,Technology,October,Germany,CAD,19,Yes,38952,24,1
CID_00339,9836,9482.548441,73,654,Art,August,Australia,CAD,16,Yes,90555,24,0
CID_00340,43420,54308.17538,31,1315,Music,December,Germany,EUR,19,No,26976,30,1
CID_00341,63659,71033.02065,88,491,Technology,March,Germany,AUD,1,No,18371,42,1
CID_00342,71785,102550.1612,62,1158,Music,September,Canada,CAD,0,Yes,58562,3,1
CID_00343,43552,59625.37954,16,90,Music,February,Australia,GBP,3,No,3403,3,1
CID_00344,78096,49821.25875,55,1691,Music,June,Australia,CAD,13,Yes,66906,5,0
CID_00345,4446,2641.901516,30,1219,Technology,April,Australia,AUD,7,Yes,76445,27,0
CID_00346,97415,103214.1623,46,931,Music,July,Australia,CAD,2,Yes,7337,37,1
CID_00347,29454,30706.40868,57,1881,Games,October,Canada,EUR,8,No,21282,8,1
CID_00348,92723,105157.0988,17,1391,Film,September,Germany,EUR,19,Yes,49218,8,1
CID_00349,19906,15239.34259,31,1870,Art,January,Australia,AUD,17,Yes,2568,4,0
CID_00350,79531,85949.48249,30,1174,Music,December,UK,CAD,15,No,56858,49,1
CID_00351,65244,58791.81739,16,1935,Games,November,Germany,GBP,15,No,95347,47,0
CID_00352,63400,55362.72034,67,84,Technology,December,USA,CAD,0,No,8023,4,0
CID_00353,60897,67201.57133,39,194,Technology,July,Canada,USD,1,Yes,17042,12,1
CID_00354,42109,22368.45226,46,34,Art,October,Germany,AUD,6,No,6399,33,0
CID_00355,61894,33772.59462,38,993,Games,July,UK,EUR,12,No,7390,29,0
CID_00356,66854,34819.26747,61,1631,Music,November,Australia,GBP,2,No,62556,37,0
CID_00357,27501,17892.34533,51,200,Art,April,USA,AUD,18,No,48148,49,0
CID_00358,53673,49271.20107,20,693,Technology,April,Canada,CAD,16,Yes,87929,0,0
CID_00359,22529,25805.5463,71,915,Games,November,Canada,GBP,15,Yes,40022,35,1
CID_00360,42093,26589.25563,18,673,Art,March,Canada,AUD,18,No,84479,2,0
CID_00361,52117,77998.17183,51,1870,Film,April,Australia,GBP,13,No,81301,1,1
CID_00362,32630,30405.781,62,77,Technology,September,Canada,AUD,16,No,80660,34,0
CID_00363,4481,5706.847874,57,76,Technology,March,Canada,EUR,10,Yes,19539,38,1
CID_00364,30694,33449.38632,82,223,Technology,August,USA,GBP,0,No,28450,45,1
CID_00365,69920,39579.18415,18,97,Art,February,Australia,EUR,15,Yes,17027,19,0
CID_00366,79428,53705.64229,43,1669,Music,May,USA,AUD,17,Yes,36736,37,0
CID_00367,15951,13223.32816,50,1648,Technology,February,USA,CAD,11,Yes,11629,41,0
CID_00368,93766,119452.2873,72,1341,Art,September,Australia,EUR,15,Yes,80429,10,1
CID_00369,14268,19052.05635,65,784,Art,October,Germany,CAD,8,Yes,1645,41,1
CID_00370,36304,31590.99771,63,386,Technology,February,Germany,EUR,10,Yes,38886,4,0
CID_00371,89005,103929.571,52,1610,Technology,May,Australia,AUD,7,Yes,25862,31,1
CID_00372,86839,76893.06338,76,787,Music,November,Australia,USD,4,No,61551,1,0
CID_00373,65978,90516.54283,18,1790,Games,July,USA,AUD,19,Yes,73833,40,1
CID_00374,92644,74131.46965,72,1434,Games,April,USA,CAD,7,Yes,39008,17,0
CID_00375,18241,11174.57368,43,1006,Art,January,USA,GBP,13,Yes,45341,37,0
CID_00376,55834,43166.70789,71,1582,Art,July,Canada,CAD,18,No,70564,15,0
CID_00377,20691,24112.01811,17,1980,Music,October,Australia,USD,1,No,57358,7,1
CID_00378,64049,50810.94066,40,1516,Art,July,Germany,GBP,10,No,16488,13,0
CID_00379,4716,4427.617969,80,298,Technology,January,Australia,GBP,15,No,24659,44,0
CID_00380,79308,100320.6002,86,999,Technology,December,Australia,AUD,0,No,18619,39,1
CID_00381,14292,11194.68689,80,1592,Art,May,Australia,CAD,14,No,35488,26,0
CID_00382,9604,13435.02022,49,548,Art,July,Australia,AUD,19,Yes,48494,37,1
CID_00383,95694,48667.46274,57,1554,Art,March,Canada,GBP,2,Yes,15584,6,0
CID_00384,84059,55944.59515,20,1920,Film,April,Germany,EUR,16,Yes,15823,42,0
CID_00385,97512,57489.27477,34,549,Art,June,Canada,EUR,5,Yes,26364,47,0
CID_00386,12353,15164.27332,86,1319,Technology,September,Germany,CAD,13,No,41906,32,1
CID_00387,38620,23348.74609,87,1075,Games,April,UK,CAD,9,No,95785,42,0
CID_00388,29145,35995.42955,51,831,Music,November,Canada,CAD,4,No,78975,45,1
CID_00389,4091,3336.181471,78,1200,Technology,July,Australia,EUR,12,Yes,15409,10,0
CID_00390,16093,19416.3669,86,531,Music,February,USA,USD,11,No,13168,5,1
CID_00391,84602,92891.00298,34,445,Art,July,USA,GBP,15,Yes,64662,27,1
CID_00392,11878,9918.266314,53,1787,Film,May,Germany,GBP,13,No,3921,17,0
CID_00393,17556,23533.72276,25,1502,Music,April,USA,CAD,6,No,50981,35,1
CID_00394,18716,25226.02683,22,645,Film,January,Australia,CAD,13,No,67196,18,1
CID_00395,88336,48925.36066,26,23,Art,June,UK,GBP,7,No,36950,2,0
CID_00396,64858,63074.15366,33,378,Music,December,UK,AUD,7,Yes,29190,1,0
CID_00397,54418,36363.06282,37,1713,Technology,March,Australia,USD,6,Yes,73358,32,0
CID_00398,33824,44521.94022,38,502,Film,May,Australia,CAD,9,No,47441,47,1
CID_00399,43499,46797.04922,89,152,Technology,June,UK,GBP,1,Yes,87109,34,1
CID_00400,24867,24094.07513,67,519,Film,January,Germany,GBP,5,Yes,42858,42,0
CID_00401,2084,2423.527156,83,414,Film,June,Canada,AUD,6,No,3407,18,1
CID_00402,13802,17335.76855,17,1038,Games,May,Australia,AUD,0,Yes,8046,28,1
CID_00403,86318,68985.77333,66,152,Music,July,UK,CAD,14,Yes,24511,48,0
CID_00404,66944,93736.76652,84,891,Music,June,Germany,AUD,18,No,78855,7,1
CID_00405,81752,92715.83547,70,156,Film,October,UK,CAD,18,Yes,18827,21,1
CID_00406,84790,97344.42894,67,1900,Art,December,Australia,USD,5,Yes,77612,8,1
CID_00407,57118,53882.39558,32,1868,Film,May,Germany,GBP,1,No,32607,13,0
CID_00408,33502,34276.5551,23,1225,Music,March,Germany,EUR,15,No,23561,30,1
CID_00409,86042,66297.53852,78,1616,Film,June,UK,CAD,3,No,38619,10,0
CID_00410,9945,9833.360252,70,184,Technology,August,UK,AUD,16,Yes,38999,25,0
CID_00411,10040,12234.4067,65,1050,Film,April,Australia,GBP,11,No,42593,19,1
CID_00412,4846,5160.824566,21,1778,Film,March,Canada,AUD,10,Yes,44231,40,1
CID_00413,71173,62297.42216,19,205,Technology,March,Australia,CAD,6,No,58224,43,0
CID_00414,35714,18094.62453,63,1740,Film,April,USA,CAD,10,Yes,17541,40,0
CID_00415,75729,101150.6492,86,104,Technology,April,Australia,EUR,10,Yes,90202,12,1
CID_00416,26654,20963.47803,19,913,Film,February,Australia,EUR,5,No,76103,25,0
CID_00417,81135,75909.68752,63,511,Music,June,USA,GBP,9,No,57018,8,0
CID_00418,62917,57226.49827,63,1741,Film,November,Australia,AUD,15,No,50551,28,0
CID_00419,24652,13981.12933,50,1752,Art,December,Germany,AUD,8,No,30425,24,0
CID_00420,36275,49212.57701,85,45,Film,December,UK,CAD,6,Yes,54460,45,1
CID_00421,50840,49094.48989,49,1062,Games,December,UK,EUR,5,No,1714,8,0
CID_00422,73640,70298.99029,79,254,Music,August,USA,EUR,10,Yes,58974,44,0
CID_00423,62336,43797.3167,49,819,Games,August,Australia,CAD,16,No,68742,47,0
CID_00424,78564,64666.50344,85,1123,Art,August,USA,CAD,14,No,79873,38,0
CID_00425,42777,33240.59187,34,846,Technology,June,Germany,AUD,17,Yes,84661,37,0
CID_00426,99649,118678.2123,51,1297,Technology,April,USA,GBP,7,No,36647,4,1
CID_00427,28375,16660.86686,17,621,Music,August,Germany,CAD,12,No,85311,9,0
CID_00428,49533,60720.72805,80,727,Games,February,Germany,EUR,3,Yes,20237,6,1
CID_00429,52940,45170.30063,42,1265,Music,October,UK,CAD,11,Yes,3430,37,0
CID_00430,61207,54916.01682,51,1113,Film,August,Australia,GBP,3,No,12693,13,0
CID_00431,95755,117475.7677,30,807,Music,June,USA,CAD,5,No,59625,7,1
CID_00432,10956,13307.71526,16,1436,Music,December,Australia,USD,1,No,69951,21,1
CID_00433,17892,16226.2023,27,398,Music,February,Germany,CAD,17,Yes,96258,17,0
CID_00434,51101,51351.17197,28,491,Art,October,USA,GBP,3,No,39218,42,1
CID_00435,16580,9149.251839,50,1856,Art,February,Australia,GBP,2,Yes,56527,26,0
CID_00436,16128,23175.35807,38,1139,Music,January,Germany,GBP,19,Yes,74791,7,1
CID_00437,88610,52697.81073,68,1260,Art,August,USA,GBP,18,No,52415,43,0
CID_00438,51970,75441.28187,73,1415,Art,September,Germany,USD,18,No,16905,21,1
CID_00439,75056,102344.6397,57,1113,Games,March,Canada,USD,6,No,37137,41,1
CID_00440,5735,6518.167629,43,1674,Art,February,Australia,USD,9,No,48811,11,1
CID_00441,67672,78816.27999,27,1216,Art,May,UK,EUR,5,Yes,55482,38,1
CID_00442,41229,39831.93583,73,318,Art,November,UK,CAD,6,No,69874,49,0
CID_00443,89117,117722.0937,52,571,Art,March,UK,EUR,17,No,73861,15,1
CID_00444,49409,52296.01382,39,417,Art,April,USA,USD,10,No,7744,33,1
CID_00445,10926,10487.34134,30,71,Film,September,Canada,AUD,11,Yes,30418,7,0
CID_00446,68781,77251.11362,29,534,Film,July,Canada,AUD,11,Yes,49606,11,1
CID_00447,44236,64470.10814,76,257,Technology,September,Germany,GBP,14,No,98828,43,1
CID_00448,49381,55840.73392,15,1936,Games,November,Germany,USD,3,No,50905,47,1
CID_00449,42662,47795.40457,69,462,Games,March,UK,CAD,5,No,17824,10,1
CID_00450,19352,23442.56641,61,104,Music,September,UK,GBP,10,Yes,8903,33,1
CID_00451,80959,45131.83266,25,1425,Games,February,Australia,USD,1,No,50967,43,0
CID_00452,35173,49621.18191,67,887,Technology,June,Canada,AUD,8,No,32649,45,1
CID_00453,98483,117040.4387,40,1754,Music,February,Australia,AUD,18,No,26588,27,1
CID_00454,69784,45323.20224,81,589,Games,November,Australia,CAD,19,Yes,37280,15,0
CID_00455,2843,2610.544805,37,39,Film,December,UK,GBP,2,No,28464,10,0
CID_00456,68842,89879.20048,57,1947,Film,November,Australia,AUD,4,Yes,69549,4,1
CID_00457,39656,26660.3774,87,1117,Film,May,USA,USD,0,Yes,59235,36,0
CID_00458,98347,82265.18374,65,875,Technology,March,Canada,USD,15,No,51448,46,0
CID_00459,93211,90572.54079,73,1115,Technology,July,Canada,USD,8,Yes,55246,9,0
CID_00460,59817,88898.61523,83,465,Games,August,Germany,GBP,1,No,85275,12,1
CID_00461,83637,121094.551,59,546,Film,August,Australia,EUR,16,No,44152,31,1
CID_00462,20749,14187.73907,23,868,Music,November,Germany,EUR,11,Yes,56018,46,0
CID_00463,83071,42287.98895,85,790,Technology,August,UK,EUR,0,Yes,14722,21,0
CID_00464,75074,110181.5145,18,718,Games,February,Canada,USD,16,Yes,97315,17,1
CID_00465,51323,51127.39064,79,1166,Film,August,Australia,AUD,12,No,61319,28,0
CID_00466,4870,5825.380948,88,1656,Art,February,Canada,EUR,11,No,16018,12,1
CID_00467,34709,50543.9768,27,911,Film,January,Canada,CAD,12,No,61788,1,1
CID_00468,83289,104493.9074,75,1734,Art,June,Germany,USD,7,No,282,8,1
CID_00469,71831,106524.5541,48,1515,Music,October,USA,USD,14,No,56942,3,1
CID_00470,86302,75499.97968,30,780,Technology,August,Germany,CAD,14,Yes,42342,46,0
CID_00471,86055,47013.87377,27,177,Technology,July,Canada,USD,3,Yes,39532,23,0
CID_00472,41835,29259.22029,89,1438,Games,October,USA,CAD,14,No,89629,1,0
CID_00473,88611,73493.39223,18,321,Music,May,UK,GBP,12,Yes,68037,47,0
CID_00474,80387,117113.0212,27,1016,Film,June,Germany,AUD,3,Yes,34087,2,1
CID_00475,7077,7260.066963,70,1897,Technology,December,UK,GBP,11,Yes,71367,36,1
CID_00476,97653,63952.77166,43,12,Technology,March,USA,CAD,12,Yes,84114,42,0
CID_00477,46225,26857.94054,67,156,Games,June,UK,USD,17,No,46080,11,0
CID_00478,39313,54111.13583,30,1992,Film,October,Canada,GBP,9,Yes,25694,36,1
CID_00479,21177,31410.90773,36,1338,Music,October,USA,USD,15,No,54524,26,1
CID_00480,66265,79718.62608,44,409,Art,December,Australia,EUR,19,No,75659,41,1
CID_00481,52066,28514.6601,16,84,Art,November,Germany,EUR,11,No,60750,38,0
CID_00482,12041,9900.309957,42,447,Technology,December,Germany,EUR,5,Yes,26755,34,0
CID_00483,67011,96585.72675,63,698,Music,September,Germany,GBP,11,No,2087,35,1
CID_00484,60161,85192.42763,36,1455,Music,December,Australia,EUR,12,No,8143,26,1
CID_00485,70775,98988.15691,56,1759,Games,November,Canada,USD,1,Yes,36901,30,1
CID_00486,11540,6398.460036,36,768,Art,December,Australia,AUD,5,Yes,31195,47,0
CID_00487,24642,21004.63834,60,318,Art,October,UK,CAD,7,No,79119,14,0
CID_00488,53968,58222.25381,60,989,Games,November,Canada,USD,12,Yes,21919,35,1
CID_00489,99012,96250.01997,15,895,Technology,October,USA,EUR,15,No,95552,48,0
CID_00490,76416,66481.40447,74,1215,Art,July,Canada,GBP,9,Yes,61158,26,0
CID_00491,53422,50012.17962,55,1941,Film,May,USA,USD,7,Yes,71754,17,0
CID_00492,10322,6610.688011,77,937,Technology,March,UK,GBP,2,No,22263,9,0
CID_00493,35090,25843.87467,67,1022,Games,November,Australia,GBP,3,Yes,52524,14,0
CID_00494,27371,37011.82456,66,374,Art,January,UK,GBP,4,No,11146,21,1
CID_00495,38078,46765.45093,79,810,Music,March,Canada,EUR,7,No,65567,7,1
CID_00496,32116,20503.0445,29,722,Art,April,USA,GBP,5,Yes,74483,17,0
CID_00497,8831,5902.347192,30,181,Technology,July,USA,EUR,11,Yes,17274,31,0
CID_00498,97922,55137.73535,34,580,Technology,May,Germany,EUR,13,Yes,18203,35,0
CID_00499,92286,55804.96286,60,478,Art,April,USA,GBP,2,No,20691,17,0
CID_00500,80387,93864.06815,85,233,Games,April,Canada,GBP,14,Yes,5667,24,1
CID_00501,64890,88521.33519,77,79,Film,March,Canada,EUR,9,No,37653,48,1
CID_00502,95401,84969.65433,38,95,Games,September,USA,GBP,5,No,9253,21,0
CID_00503,43281,48252.82166,64,404,Games,September,Germany,GBP,2,No,21524,33,1
CID_00504,53330,41935.31022,76,703,Technology,June,Australia,GBP,14,Yes,43353,9,0
CID_00505,66561,95547.762,34,724,Film,November,UK,GBP,15,Yes,99835,37,1
CID_00506,34716,29450.93502,74,343,Technology,February,Canada,CAD,15,No,72779,45,0
CID_00507,39667,39235.60644,43,918,Film,January,Canada,CAD,10,Yes,43741,46,0
CID_00508,86114,85445.22582,65,310,Games,January,Germany,GBP,18,No,64327,10,0
CID_00509,82945,70331.75807,36,334,Art,January,USA,CAD,13,Yes,22745,33,0
CID_00510,49784,67424.58584,68,900,Music,July,Germany,EUR,2,Yes,99741,10,1
CID_00511,19169,12672.35086,27,939,Technology,June,Canada,EUR,0,Yes,26185,25,0
CID_00512,55656,62474.8621,77,811,Music,January,Australia,CAD,6,Yes,71126,36,1
CID_00513,71688,73324.59225,39,1259,Art,February,Australia,CAD,11,No,28801,15,1
CID_00514,34537,40063.71133,70,1465,Film,February,Australia,GBP,1,No,91869,32,1
CID_00515,81559,95525.84656,51,340,Music,December,Canada,USD,8,No,14982,6,1
CID_00516,81889,80336.91856,44,401,Music,October,UK,GBP,12,No,22057,47,0
CID_00517,10685,15449.14357,46,1070,Games,December,UK,AUD,1,No,95222,10,1
CID_00518,68850,76558.3902,72,432,Film,April,Australia,EUR,10,Yes,8031,10,1
CID_00519,10578,5501.582677,55,34,Art,October,Canada,USD,4,Yes,48837,20,0
CID_00520,85069,47491.25451,74,1383,Music,December,Germany,CAD,9,Yes,34686,13,0
CID_00521,92629,95473.97207,36,657,Film,April,Australia,EUR,18,No,36496,36,1
CID_00522,88738,58353.24756,67,1769,Music,February,UK,USD,7,Yes,39514,0,0
CID_00523,13060,8864.769615,50,1478,Art,October,Australia,EUR,15,Yes,11308,46,0
CID_00524,42514,56317.0236,24,1606,Art,October,Canada,CAD,14,Yes,8322,4,1
CID_00525,59257,87528.69816,69,923,Technology,May,UK,AUD,15,No,14985,11,1
CID_00526,16919,9586.820248,65,190,Games,January,UK,CAD,13,Yes,9835,31,0
CID_00527,68227,38303.09287,49,1433,Music,October,USA,CAD,5,Yes,43748,48,0
CID_00528,28486,21082.58255,36,670,Music,December,USA,EUR,8,Yes,63380,24,0
CID_00529,2142,3112.507363,19,552,Technology,February,Germany,USD,0,Yes,85448,11,1
CID_00530,7232,4810.271317,27,745,Technology,February,Canada,AUD,8,No,19332,32,0
CID_00531,90060,121942.9434,79,1429,Film,October,Australia,USD,17,Yes,23735,36,1
CID_00532,99575,112791.3109,56,52,Art,November,USA,AUD,12,No,14628,29,1
CID_00533,82445,66053.45931,65,606,Technology,March,Australia,CAD,9,Yes,388,31,0
CID_00534,8498,9822.166928,50,1029,Art,July,Canada,GBP,2,Yes,77336,5,1
CID_00535,85690,123947.8639,87,586,Technology,November,USA,AUD,8,Yes,66746,13,1
CID_00536,68465,93197.83232,50,159,Art,June,Australia,EUR,11,No,82750,13,1
CID_00537,68772,81841.22225,70,497,Film,October,Canada,USD,12,No,43252,42,1
CID_00538,91722,119334.7521,80,1658,Music,May,UK,CAD,8,Yes,51861,28,1
CID_00539,80781,77995.83239,47,1639,Games,May,USA,USD,5,No,95988,49,0
CID_00540,83591,105271.1829,43,1663,Music,October,Canada,GBP,14,Yes,69698,49,1
CID_00541,41163,58469.18548,53,1014,Art,November,Germany,GBP,5,No,90536,6,1
CID_00542,96532,144477.294,69,1687,Art,March,Germany,GBP,6,Yes,54238,44,1
CID_00543,7709,5376.989378,27,1003,Games,December,Australia,GBP,16,No,95313,14,0
CID_00544,5721,7673.946035,56,282,Games,December,UK,EUR,19,No,28021,47,1
CID_00545,90775,46770.17798,72,1208,Film,January,Canada,CAD,17,Yes,16846,26,0
CID_00546,3325,4689.086233,27,1030,Art,February,Australia,AUD,12,Yes,287,43,1
CID_00547,29758,29223.19742,68,1219,Film,May,Canada,EUR,6,Yes,63742,6,0
CID_00548,32308,19562.83131,67,96,Technology,October,UK,USD,3,No,36315,33,0
CID_00549,69490,39229.78221,38,33,Film,June,UK,AUD,9,No,22662,21,0
CID_00550,44133,49838.82245,63,1264,Technology,February,Germany,AUD,15,Yes,76015,45,1
CID_00551,35711,31348.08498,75,1686,Games,March,Australia,USD,2,No,24684,18,0
CID_00552,56021,47011.91072,44,1696,Film,July,USA,AUD,18,Yes,49737,36,0
CID_00553,63880,49190.07932,22,194,Technology,March,UK,EUR,13,Yes,37546,11,0
CID_00554,47012,56369.35298,79,1700,Music,January,Australia,EUR,0,Yes,14574,43,1
CID_00555,92877,46594.43456,64,622,Music,April,UK,CAD,15,Yes,40266,46,0
CID_00556,61674,74128.0198,78,957,Art,December,Germany,EUR,14,No,67312,47,1
CID_00557,86298,81447.37921,70,1170,Technology,September,Canada,EUR,10,No,48729,9,0
CID_00558,63530,73517.26482,36,560,Film,June,UK,USD,3,Yes,23550,31,1
CID_00559,32555,37962.54469,57,1175,Music,November,Germany,GBP,0,No,59950,35,1
CID_00560,69236,67359.50038,57,1248,Games,September,USA,CAD,19,Yes,1952,13,0
CID_00561,38012,35473.78963,37,867,Film,April,UK,GBP,9,No,31199,37,0
CID_00562,91375,135926.8719,79,691,Music,October,Australia,GBP,19,Yes,14175,44,1
CID_00563,52867,56197.49662,53,1989,Games,March,Canada,EUR,2,Yes,83409,8,1
CID_00564,62369,71151.53137,34,1944,Games,April,Germany,GBP,11,No,60282,38,1
CID_00565,15490,9758.100943,23,938,Art,October,Germany,USD,3,No,47196,33,0
CID_00566,56391,32702.47685,44,130,Technology,March,USA,AUD,1,No,79188,38,0
CID_00567,20889,21259.75744,72,493,Games,December,Australia,CAD,2,No,75774,6,1
CID_00568,66767,55508.12039,37,1777,Technology,May,Australia,USD,13,No,25779,6,0
CID_00569,35145,47960.76086,62,1770,Games,October,Canada,AUD,19,No,63782,10,1
CID_00570,10387,6391.655921,38,522,Film,August,Canada,GBP,1,Yes,86622,9,0
CID_00571,57558,29049.80534,17,831,Technology,June,Australia,GBP,15,Yes,65474,38,0
CID_00572,96664,125214.1961,22,988,Technology,February,UK,EUR,12,No,86540,10,1
CID_00573,58932,29616.59925,35,1004,Film,May,Germany,EUR,5,Yes,48630,40,0
CID_00574,39943,20187.2793,64,183,Games,December,Canada,USD,9,Yes,42981,23,0
CID_00575,83268,45270.16842,60,1180,Film,March,USA,GBP,10,Yes,99513,8,0
CID_00576,37753,47551.42855,58,333,Music,April,Canada,GBP,2,Yes,79557,43,1
CID_00577,43806,46818.92508,59,15,Music,January,Germany,USD,2,Yes,6071,17,1
CID_00578,95908,76783.16699,21,596,Film,May,Canada,CAD,18,No,2321,9,0
CID_00579,75235,68027.33297,65,756,Music,June,Canada,CAD,2,No,79397,42,0
CID_00580,6191,8937.313458,77,59,Film,June,Canada,CAD,2,Yes,5806,47,1
CID_00581,48706,58325.77998,47,1387,Technology,November,Germany,EUR,0,No,67043,13,1
